po_id,supplier_id,product_id,order_date,date_id,quantity_ordered,standard_unit_price,actual_unit_price,order_type,delivery_date,po_status
PO-2024-0924,SUP-015,PRD-025,2024-02-08,2024-02-08,129,28.0,34.32,Rush,2024-02-18,Completed
PO-2024-0925,SUP-007,PRD-026,2024-02-08,2024-02-08,332,38.0,38.8,Regular,2024-02-11,Completed
PO-2024-0926,SUP-010,PRD-018,2024-11-06,2024-11-06,441,120.0,119.54,Regular,2024-11-11,Completed
PO-2024-0927,SUP-003,PRD-018,2024-08-15,2024-08-15,495,120.0,135.27,Regular,2024-08-25,Completed
PO-2024-0928,SUP-015,PRD-001,2024-06-01,2024-06-01,377,45.0,45.94,Regular,2024-06-11,Completed
PO-2024-0929,SUP-004,PRD-022,2024-02-28,2024-02-28,318,30.0,29.64,Regular,2024-03-09,Completed
PO-2024-0930,SUP-010,PRD-013,2024-10-02,2024-10-02,148,75.0,75.82,Regular,2024-10-05,Completed
PO-2024-0931,SUP-012,PRD-008,2024-03-13,2024-03-13,262,210.0,208.03,Regular,2024-03-24,Completed
PO-2024-0932,SUP-015,PRD-021,2024-02-13,2024-02-13,64,35.0,35.74,Regular,2024-03-16,Completed
PO-2024-0933,SUP-008,PRD-003,2024-09-07,2024-09-07,208,95.0,103.5,Regular,2024-10-04,Completed
PO-2024-0934,SUP-008,PRD-017,2024-09-10,2024-09-10,108,105.0,117.27,Regular,2024-10-03,Completed
PO-2024-0935,SUP-013,PRD-027,2024-07-09,2024-07-09,155,55.0,65.27,Emergency,2024-07-19,Completed
PO-2024-0936,SUP-014,PRD-026,2024-08-31,2024-08-31,94,38.0,37.62,Regular,2024-09-07,Completed
PO-2024-0937,SUP-015,PRD-001,2024-03-19,2024-03-19,383,45.0,44.17,Regular,2024-04-18,Completed
PO-2024-0938,SUP-005,PRD-001,2024-02-15,2024-02-15,350,45.0,45.03,Regular,2024-02-23,Completed
PO-2024-0939,SUP-015,PRD-006,2024-11-20,2024-11-20,340,110.0,110.44,Regular,2024-12-16,Completed
PO-2024-0940,SUP-005,PRD-019,2024-07-06,2024-07-06,413,80.0,80.45,Regular,2024-07-14,Completed
PO-2024-0941,SUP-011,PRD-017,2024-07-27,2024-07-27,391,105.0,126.99,Regular,2024-08-27,Completed
PO-2024-0942,SUP-006,PRD-028,2024-05-28,2024-05-28,191,95.0,93.1,Regular,2024-06-09,Completed
PO-2024-0943,SUP-007,PRD-002,2024-12-07,2024-12-07,283,120.0,121.25,Regular,2024-12-16,Completed
PO-2024-0944,SUP-006,PRD-008,2024-07-07,2024-07-07,132,210.0,216.42,Regular,2024-07-20,Completed
PO-2024-0945,SUP-008,PRD-018,2024-05-05,2024-05-05,152,120.0,134.19,Regular,2024-06-02,Completed
PO-2024-0946,SUP-012,PRD-003,2024-01-22,2024-01-22,269,95.0,96.09,Regular,2024-02-01,Completed
PO-2024-0947,SUP-003,PRD-005,2024-01-19,2024-01-19,113,180.0,202.11,Regular,2024-02-12,Completed
PO-2024-0948,SUP-014,PRD-026,2024-08-24,2024-08-24,200,38.0,39.32,Regular,2024-09-01,Completed
PO-2024-0949,SUP-009,PRD-010,2024-08-20,2024-08-20,498,130.0,128.41,Regular,2024-09-02,Completed
PO-2024-0950,SUP-013,PRD-025,2024-03-15,2024-03-15,141,28.0,28.6,Regular,2024-03-27,Completed
PO-2024-0951,SUP-001,PRD-016,2024-08-03,2024-08-03,335,90.0,90.99,Regular,2024-08-10,Completed
PO-2024-0952,SUP-001,PRD-021,2024-12-28,2024-12-28,305,35.0,35.0,Regular,2025-01-08,Completed
PO-2024-0953,SUP-007,PRD-017,2024-11-21,2024-11-21,188,105.0,121.81,Rush,2024-11-27,Completed
PO-2024-0954,SUP-014,PRD-003,2024-10-31,2024-10-31,317,95.0,95.83,Regular,2024-11-10,Completed
PO-2024-0955,SUP-013,PRD-013,2024-01-18,2024-01-18,386,75.0,75.11,Regular,2024-02-01,Pending
PO-2024-0956,SUP-014,PRD-016,2024-06-27,2024-06-27,434,90.0,90.12,Regular,2024-07-07,Cancelled
PO-2024-0957,SUP-013,PRD-010,2024-02-08,2024-02-08,291,130.0,133.69,Regular,2024-02-21,Completed
PO-2024-0958,SUP-014,PRD-008,2024-02-14,2024-02-14,220,210.0,208.45,Regular,2024-02-21,Pending
PO-2024-0959,SUP-001,PRD-006,2024-07-10,2024-07-10,441,110.0,111.83,Regular,2024-07-15,Completed
PO-2024-0960,SUP-008,PRD-022,2024-05-18,2024-05-18,96,30.0,32.73,Regular,2024-06-15,Completed
PO-2024-0961,SUP-008,PRD-023,2024-05-03,2024-05-03,492,25.0,27.8,Regular,2024-05-27,Completed
PO-2024-0962,SUP-001,PRD-020,2024-03-15,2024-03-15,378,95.0,96.69,Regular,2024-03-23,Cancelled
PO-2024-0963,SUP-015,PRD-018,2024-05-17,2024-05-17,450,120.0,119.9,Regular,2024-06-12,Completed
PO-2024-0964,SUP-008,PRD-004,2024-12-19,2024-12-19,274,65.0,71.47,Regular,2025-01-12,Completed
PO-2024-0965,SUP-003,PRD-015,2024-02-07,2024-02-07,168,155.0,175.66,Regular,2024-02-29,Completed
PO-2024-0966,SUP-011,PRD-029,2024-06-21,2024-06-21,499,220.0,260.84,Regular,2024-07-22,Pending
PO-2024-0967,SUP-010,PRD-020,2024-10-30,2024-10-30,425,95.0,96.67,Regular,2024-11-02,Pending
PO-2024-0968,SUP-005,PRD-013,2024-06-26,2024-06-26,108,75.0,76.21,Regular,2024-06-30,Completed
PO-2024-0969,SUP-006,PRD-007,2024-12-08,2024-12-08,230,135.0,132.71,Regular,2024-12-21,Completed
PO-2024-0970,SUP-003,PRD-015,2024-02-14,2024-02-14,51,155.0,202.7,Rush,2024-03-08,Completed
PO-2024-0971,SUP-005,PRD-015,2024-11-21,2024-11-21,146,155.0,188.73,Emergency,2024-11-25,Completed
PO-2024-0972,SUP-007,PRD-012,2024-01-05,2024-01-05,257,55.0,54.92,Regular,2024-01-10,Cancelled
PO-2024-0973,SUP-013,PRD-015,2024-05-25,2024-05-25,147,155.0,155.0,Regular,2024-06-09,Completed
PO-2024-0974,SUP-006,PRD-017,2024-10-23,2024-10-23,194,105.0,105.0,Regular,2024-10-30,Completed
PO-2024-0975,SUP-008,PRD-017,2024-08-03,2024-08-03,65,105.0,115.69,Regular,2024-08-29,Completed
PO-2024-0976,SUP-015,PRD-028,2024-07-16,2024-07-16,170,95.0,96.83,Regular,2024-07-26,Completed
PO-2024-0977,SUP-007,PRD-030,2024-12-11,2024-12-11,499,185.0,184.61,Regular,2024-12-18,Completed
PO-2024-0978,SUP-015,PRD-003,2024-09-02,2024-09-02,101,95.0,94.82,Regular,2024-09-30,Completed
PO-2024-0979,SUP-009,PRD-023,2024-09-21,2024-09-21,361,25.0,25.45,Regular,2024-10-05,Completed
PO-2024-0980,SUP-001,PRD-023,2024-09-15,2024-09-15,250,25.0,25.17,Regular,2024-09-24,Completed
PO-2024-0981,SUP-013,PRD-013,2024-02-19,2024-02-19,339,75.0,74.57,Regular,2024-02-29,Completed
PO-2024-0982,SUP-009,PRD-028,2024-05-31,2024-05-31,211,95.0,95.91,Regular,2024-06-09,Completed
PO-2024-0983,SUP-011,PRD-018,2024-03-30,2024-03-30,426,120.0,142.37,Regular,2024-05-01,Completed
PO-2024-0984,SUP-011,PRD-018,2024-03-31,2024-03-31,354,120.0,138.02,Regular,2024-05-02,Completed
PO-2024-0985,SUP-009,PRD-023,2024-06-24,2024-06-24,253,25.0,25.64,Regular,2024-07-03,Completed
PO-2024-0986,SUP-001,PRD-006,2024-07-25,2024-07-25,368,110.0,111.25,Regular,2024-08-05,Completed
PO-2024-0987,SUP-008,PRD-002,2024-08-31,2024-08-31,296,120.0,128.67,Regular,2024-09-10,Completed
PO-2024-0988,SUP-001,PRD-030,2024-06-12,2024-06-12,336,185.0,187.59,Regular,2024-06-23,Completed
PO-2024-0989,SUP-004,PRD-018,2024-04-24,2024-04-24,237,120.0,119.01,Regular,2024-05-03,Completed
PO-2024-0990,SUP-009,PRD-008,2024-12-02,2024-12-02,226,210.0,212.11,Regular,2024-12-13,Completed
PO-2024-0991,SUP-010,PRD-013,2024-09-29,2024-09-29,402,75.0,74.32,Regular,2024-10-08,Completed
PO-2024-0992,SUP-003,PRD-001,2024-05-02,2024-05-02,422,45.0,60.05,Emergency,2024-05-22,Completed
PO-2024-0993,SUP-009,PRD-019,2024-09-09,2024-09-09,104,80.0,93.95,Emergency,2024-09-23,Cancelled
PO-2024-0994,SUP-004,PRD-015,2024-09-22,2024-09-22,190,155.0,156.37,Regular,2024-09-30,Completed
PO-2024-0995,SUP-015,PRD-003,2024-06-24,2024-06-24,121,95.0,98.76,Regular,2024-07-20,Completed
PO-2024-0996,SUP-002,PRD-019,2024-12-01,2024-12-01,489,80.0,79.15,Regular,2024-12-09,Cancelled
PO-2024-0997,SUP-011,PRD-012,2024-07-12,2024-07-12,255,55.0,66.78,Regular,2024-08-09,Completed
PO-2024-0998,SUP-005,PRD-014,2024-05-01,2024-05-01,276,60.0,59.96,Regular,2024-05-06,Completed
PO-2024-0999,SUP-001,PRD-021,2024-11-10,2024-11-10,50,35.0,35.17,Regular,2024-11-15,Completed
PO-2024-1000,SUP-006,PRD-021,2024-11-05,2024-11-05,386,35.0,36.27,Regular,2024-11-14,Completed
PO-2024-1001,SUP-006,PRD-022,2024-03-21,2024-03-21,431,30.0,30.82,Regular,2024-03-31,Completed
PO-2024-1002,SUP-010,PRD-008,2024-10-15,2024-10-15,281,210.0,210.3,Regular,2024-10-18,Completed
PO-2024-1003,SUP-002,PRD-021,2024-03-11,2024-03-11,238,35.0,35.94,Regular,2024-03-19,Completed
PO-2024-1004,SUP-006,PRD-014,2024-06-29,2024-06-29,314,60.0,60.66,Regular,2024-07-11,Completed
PO-2024-1005,SUP-014,PRD-010,2024-12-24,2024-12-24,83,130.0,133.2,Regular,2025-01-01,Completed
PO-2024-1006,SUP-005,PRD-025,2024-03-30,2024-03-30,436,28.0,27.84,Regular,2024-04-09,Completed
PO-2024-1007,SUP-012,PRD-027,2024-02-04,2024-02-04,161,55.0,53.99,Regular,2024-02-14,Completed
PO-2024-1008,SUP-009,PRD-001,2024-02-16,2024-02-16,317,45.0,44.86,Regular,2024-02-28,Completed
PO-2024-1009,SUP-006,PRD-003,2024-09-22,2024-09-22,403,95.0,96.37,Regular,2024-10-04,Completed
PO-2024-1010,SUP-006,PRD-017,2024-11-07,2024-11-07,167,105.0,108.23,Regular,2024-11-20,Completed
PO-2024-1011,SUP-014,PRD-001,2024-05-19,2024-05-19,109,45.0,45.0,Regular,2024-05-28,Completed
PO-2024-1012,SUP-014,PRD-030,2024-08-29,2024-08-29,491,185.0,184.34,Regular,2024-09-02,Completed
PO-2024-1013,SUP-008,PRD-017,2024-01-12,2024-01-12,309,105.0,127.06,Rush,2024-02-04,Completed
PO-2024-1014,SUP-015,PRD-004,2024-03-19,2024-03-19,217,65.0,66.51,Regular,2024-04-14,Completed
PO-2024-1015,SUP-015,PRD-008,2024-11-17,2024-11-17,411,210.0,210.3,Regular,2024-12-13,Completed
PO-2024-1016,SUP-003,PRD-016,2024-10-30,2024-10-30,76,90.0,102.59,Regular,2024-11-22,Completed
PO-2024-1017,SUP-008,PRD-022,2024-05-19,2024-05-19,129,30.0,32.51,Regular,2024-06-16,Completed
PO-2024-1018,SUP-001,PRD-002,2024-08-31,2024-08-31,157,120.0,121.03,Regular,2024-09-06,Completed
PO-2024-1019,SUP-001,PRD-026,2024-01-30,2024-01-30,187,38.0,38.51,Regular,2024-02-04,Pending
PO-2024-1020,SUP-010,PRD-004,2024-02-04,2024-02-04,193,65.0,65.79,Regular,2024-02-11,Completed
PO-2024-1021,SUP-009,PRD-025,2024-03-05,2024-03-05,421,28.0,28.63,Regular,2024-03-18,Cancelled
PO-2024-1022,SUP-009,PRD-026,2024-04-06,2024-04-06,96,38.0,45.58,Emergency,2024-04-16,Completed
PO-2024-1023,SUP-008,PRD-001,2024-03-13,2024-03-13,172,45.0,50.29,Regular,2024-04-06,Completed
PO-2024-1024,SUP-011,PRD-030,2024-11-02,2024-11-02,442,185.0,221.46,Regular,2024-12-02,Completed
PO-2024-1025,SUP-004,PRD-020,2024-08-18,2024-08-18,495,95.0,94.22,Regular,2024-08-27,Completed
PO-2024-1026,SUP-011,PRD-008,2024-02-09,2024-02-09,117,210.0,256.06,Regular,2024-03-11,Completed
PO-2024-1027,SUP-007,PRD-029,2024-07-03,2024-07-03,367,220.0,221.19,Regular,2024-07-07,Completed
PO-2024-1028,SUP-014,PRD-026,2024-08-30,2024-08-30,228,38.0,38.81,Regular,2024-09-06,Completed
PO-2024-1029,SUP-009,PRD-019,2024-12-07,2024-12-07,346,80.0,82.5,Regular,2024-12-19,Completed
PO-2024-1030,SUP-014,PRD-027,2024-04-23,2024-04-23,162,55.0,55.88,Regular,2024-05-03,Completed
PO-2024-1031,SUP-011,PRD-004,2024-03-09,2024-03-09,464,65.0,76.2,Regular,2024-04-08,Completed
PO-2024-1032,SUP-002,PRD-028,2024-11-19,2024-11-19,278,95.0,97.4,Regular,2024-11-27,Completed
PO-2024-1033,SUP-005,PRD-006,2024-12-23,2024-12-23,201,110.0,112.38,Regular,2024-12-28,Completed
PO-2024-1034,SUP-003,PRD-022,2024-05-16,2024-05-16,360,30.0,33.81,Regular,2024-06-09,Completed
PO-2024-1035,SUP-014,PRD-001,2024-11-09,2024-11-09,448,45.0,46.06,Regular,2024-11-19,Completed
PO-2024-1036,SUP-005,PRD-018,2024-10-02,2024-10-02,156,120.0,120.0,Regular,2024-10-06,Completed
PO-2024-1037,SUP-003,PRD-021,2024-05-01,2024-05-01,450,35.0,40.98,Regular,2024-05-23,Completed
PO-2024-1038,SUP-008,PRD-001,2024-12-12,2024-12-12,159,45.0,50.19,Regular,2025-01-10,Completed
PO-2024-1039,SUP-010,PRD-019,2024-12-21,2024-12-21,54,80.0,81.83,Regular,2024-12-26,Completed
PO-2024-1040,SUP-005,PRD-018,2024-03-09,2024-03-09,112,120.0,119.65,Regular,2024-03-17,Completed
PO-2024-1041,SUP-006,PRD-027,2024-07-15,2024-07-15,120,55.0,55.05,Regular,2024-07-25,Completed
PO-2024-1042,SUP-012,PRD-008,2024-11-17,2024-11-17,71,210.0,207.79,Regular,2024-11-23,Completed
PO-2024-1043,SUP-015,PRD-018,2024-01-27,2024-01-27,306,120.0,119.63,Regular,2024-02-25,Completed
PO-2024-1044,SUP-006,PRD-020,2024-12-04,2024-12-04,251,95.0,97.71,Regular,2024-12-11,Completed
PO-2024-1045,SUP-004,PRD-022,2024-05-02,2024-05-02,286,30.0,30.75,Regular,2024-05-08,Cancelled
PO-2024-1046,SUP-004,PRD-030,2024-04-06,2024-04-06,75,185.0,203.55,Rush,2024-04-18,Completed
PO-2024-1047,SUP-011,PRD-009,2024-04-15,2024-04-15,281,155.0,184.03,Regular,2024-05-18,Completed
PO-2024-1048,SUP-011,PRD-003,2024-11-10,2024-11-10,485,95.0,111.77,Regular,2024-12-12,Completed
PO-2024-1049,SUP-010,PRD-006,2024-10-15,2024-10-15,367,110.0,110.79,Regular,2024-10-19,Completed
PO-2024-1050,SUP-013,PRD-017,2024-07-10,2024-07-10,278,105.0,105.96,Regular,2024-07-21,Completed
PO-2024-1051,SUP-006,PRD-028,2024-09-28,2024-09-28,418,95.0,93.69,Regular,2024-10-09,Completed
PO-2024-1052,SUP-005,PRD-013,2024-03-08,2024-03-08,349,75.0,74.37,Regular,2024-03-13,Cancelled
PO-2024-1053,SUP-012,PRD-019,2024-04-27,2024-04-27,370,80.0,79.43,Regular,2024-05-06,Completed
PO-2024-1054,SUP-005,PRD-007,2024-01-18,2024-01-18,480,135.0,155.6,Rush,2024-01-22,Completed
PO-2024-1055,SUP-001,PRD-001,2024-01-22,2024-01-22,334,45.0,45.41,Regular,2024-02-01,Pending
PO-2024-1056,SUP-001,PRD-009,2024-08-14,2024-08-14,331,155.0,157.43,Regular,2024-08-25,Completed
PO-2024-1057,SUP-013,PRD-007,2024-11-13,2024-11-13,129,135.0,135.87,Regular,2024-11-27,Completed
PO-2024-1058,SUP-001,PRD-018,2024-02-23,2024-02-23,402,120.0,121.88,Regular,2024-03-04,Completed
PO-2024-1059,SUP-005,PRD-008,2024-02-04,2024-02-04,238,210.0,215.12,Regular,2024-02-09,Completed
PO-2024-1060,SUP-014,PRD-023,2024-02-16,2024-02-16,453,25.0,25.85,Regular,2024-02-20,Completed
PO-2024-1061,SUP-014,PRD-020,2024-06-05,2024-06-05,210,95.0,93.96,Regular,2024-06-14,Pending
PO-2024-1062,SUP-012,PRD-012,2024-05-19,2024-05-19,302,55.0,53.94,Regular,2024-05-25,Completed
PO-2024-1063,SUP-012,PRD-027,2024-07-17,2024-07-17,290,55.0,62.26,Rush,2024-07-22,Completed
PO-2024-1064,SUP-008,PRD-019,2024-11-15,2024-11-15,68,80.0,96.47,Rush,2024-12-08,Completed
PO-2024-1065,SUP-008,PRD-027,2024-08-21,2024-08-21,280,55.0,60.23,Regular,2024-09-17,Completed
PO-2024-1066,SUP-007,PRD-014,2024-07-25,2024-07-25,325,60.0,66.69,Rush,2024-07-31,Cancelled
PO-2024-1067,SUP-013,PRD-018,2024-07-08,2024-07-08,297,120.0,122.37,Regular,2024-07-23,Completed
PO-2024-1068,SUP-003,PRD-028,2024-02-08,2024-02-08,258,95.0,108.82,Regular,2024-03-04,Completed
PO-2024-1069,SUP-013,PRD-009,2024-01-22,2024-01-22,239,155.0,157.28,Regular,2024-02-04,Completed
PO-2024-1070,SUP-002,PRD-009,2024-08-01,2024-08-01,275,155.0,161.1,Regular,2024-08-11,Completed
PO-2024-1071,SUP-012,PRD-021,2024-03-05,2024-03-05,83,35.0,35.92,Regular,2024-03-13,Completed
PO-2024-1072,SUP-011,PRD-030,2024-06-28,2024-06-28,169,185.0,224.07,Regular,2024-07-31,Completed
PO-2024-1073,SUP-015,PRD-003,2024-09-20,2024-09-20,431,95.0,93.65,Regular,2024-10-20,Completed
PO-2024-1074,SUP-007,PRD-002,2024-07-05,2024-07-05,78,120.0,119.94,Regular,2024-07-12,Completed
PO-2024-1075,SUP-007,PRD-007,2024-05-20,2024-05-20,317,135.0,136.83,Regular,2024-05-28,Completed
PO-2024-1076,SUP-011,PRD-025,2024-01-24,2024-01-24,450,28.0,33.85,Regular,2024-02-26,Completed
PO-2024-1077,SUP-014,PRD-022,2024-09-26,2024-09-26,404,30.0,30.33,Regular,2024-09-30,Completed
PO-2024-1078,SUP-005,PRD-014,2024-06-29,2024-06-29,387,60.0,61.0,Regular,2024-07-09,Completed
PO-2024-1079,SUP-014,PRD-012,2024-11-12,2024-11-12,216,55.0,54.79,Regular,2024-11-22,Completed
PO-2024-1080,SUP-012,PRD-023,2024-06-15,2024-06-15,309,25.0,24.84,Regular,2024-06-26,Pending
PO-2024-1081,SUP-007,PRD-015,2024-11-20,2024-11-20,334,155.0,159.09,Regular,2024-11-25,Completed
PO-2024-1082,SUP-005,PRD-006,2024-11-29,2024-11-29,350,110.0,112.29,Regular,2024-12-04,Completed
PO-2024-1083,SUP-005,PRD-003,2024-09-16,2024-09-16,281,95.0,94.45,Regular,2024-09-21,Cancelled
PO-2024-1084,SUP-015,PRD-020,2024-04-22,2024-04-22,465,95.0,96.27,Regular,2024-05-21,Completed
PO-2024-1085,SUP-011,PRD-028,2024-10-11,2024-10-11,205,95.0,112.41,Regular,2024-11-11,Completed
PO-2024-1086,SUP-004,PRD-017,2024-03-10,2024-03-10,166,105.0,103.22,Regular,2024-03-19,Completed
PO-2024-1087,SUP-013,PRD-004,2024-06-04,2024-06-04,456,65.0,66.7,Regular,2024-06-18,Completed
PO-2024-1088,SUP-006,PRD-001,2024-04-14,2024-04-14,455,45.0,44.49,Regular,2024-04-26,Completed
PO-2024-1089,SUP-008,PRD-021,2024-07-19,2024-07-19,264,35.0,38.92,Regular,2024-08-12,Completed
PO-2024-1090,SUP-003,PRD-007,2024-10-08,2024-10-08,329,135.0,156.41,Regular,2024-10-30,Pending
PO-2024-1091,SUP-013,PRD-004,2024-10-06,2024-10-06,408,65.0,65.49,Regular,2024-10-20,Cancelled
PO-2024-1092,SUP-005,PRD-013,2024-09-14,2024-09-14,278,75.0,75.32,Regular,2024-09-18,Completed
PO-2024-1093,SUP-008,PRD-028,2024-05-31,2024-05-31,117,95.0,102.64,Regular,2024-06-29,Pending
PO-2024-1094,SUP-002,PRD-003,2024-02-07,2024-02-07,307,95.0,94.77,Regular,2024-02-17,Completed
PO-2024-1095,SUP-013,PRD-016,2024-11-18,2024-11-18,313,90.0,89.28,Regular,2024-11-30,Completed
PO-2024-1096,SUP-002,PRD-020,2024-06-15,2024-06-15,254,95.0,96.49,Regular,2024-06-25,Pending
PO-2024-1097,SUP-007,PRD-028,2024-12-02,2024-12-02,154,95.0,97.03,Regular,2024-12-07,Cancelled
PO-2024-1098,SUP-010,PRD-004,2024-08-28,2024-08-28,197,65.0,73.27,Rush,2024-09-04,Completed
PO-2024-1099,SUP-003,PRD-013,2024-09-21,2024-09-21,72,75.0,86.46,Regular,2024-10-13,Completed
PO-2024-1100,SUP-003,PRD-017,2024-06-13,2024-06-13,420,105.0,122.83,Regular,2024-07-05,Completed
PO-2024-1101,SUP-003,PRD-013,2024-04-18,2024-04-18,397,75.0,85.71,Regular,2024-05-12,Completed
PO-2024-1102,SUP-015,PRD-013,2024-12-20,2024-12-20,295,75.0,76.64,Regular,2025-01-19,Completed
PO-2024-1103,SUP-009,PRD-020,2024-06-23,2024-06-23,131,95.0,97.82,Regular,2024-07-06,Completed
PO-2024-1104,SUP-005,PRD-014,2024-05-17,2024-05-17,98,60.0,59.49,Regular,2024-05-26,Completed
PO-2024-1105,SUP-003,PRD-003,2024-04-25,2024-04-25,254,95.0,108.79,Regular,2024-05-18,Completed
PO-2024-1106,SUP-008,PRD-012,2024-04-18,2024-04-18,78,55.0,58.91,Regular,2024-05-16,Completed
PO-2024-1107,SUP-004,PRD-022,2024-08-03,2024-08-03,141,30.0,30.27,Regular,2024-08-09,Completed
PO-2024-1108,SUP-005,PRD-025,2024-08-18,2024-08-18,77,28.0,28.66,Regular,2024-08-27,Completed
PO-2024-1109,SUP-013,PRD-017,2024-08-06,2024-08-06,240,105.0,108.0,Regular,2024-08-19,Completed
PO-2024-1110,SUP-011,PRD-002,2024-11-17,2024-11-17,436,120.0,139.02,Regular,2024-12-15,Completed
PO-2024-1111,SUP-006,PRD-004,2024-10-14,2024-10-14,316,65.0,64.71,Regular,2024-10-25,Completed
PO-2024-1112,SUP-015,PRD-021,2024-05-07,2024-05-07,181,35.0,35.11,Regular,2024-06-04,Completed
PO-2024-1113,SUP-009,PRD-027,2024-01-31,2024-01-31,87,55.0,56.69,Regular,2024-02-13,Completed
PO-2024-1114,SUP-004,PRD-018,2024-10-01,2024-10-01,424,120.0,118.02,Regular,2024-10-10,Completed
PO-2024-1115,SUP-010,PRD-015,2024-10-07,2024-10-07,106,155.0,158.12,Regular,2024-10-17,Completed
PO-2024-1116,SUP-005,PRD-013,2024-04-25,2024-04-25,144,75.0,74.27,Regular,2024-05-01,Completed
PO-2024-1117,SUP-010,PRD-013,2024-03-29,2024-03-29,158,75.0,75.0,Regular,2024-04-03,Completed
PO-2024-1118,SUP-007,PRD-020,2024-02-08,2024-02-08,178,95.0,95.72,Regular,2024-02-11,Completed
PO-2024-1119,SUP-011,PRD-024,2024-12-30,2024-12-30,127,40.0,48.56,Regular,2025-02-01,Completed
PO-2024-1120,SUP-014,PRD-002,2024-11-13,2024-11-13,227,120.0,135.18,Rush,2024-11-20,Completed
PO-2024-1121,SUP-015,PRD-015,2024-10-13,2024-10-13,417,155.0,152.08,Regular,2024-11-14,Completed
PO-2024-1122,SUP-008,PRD-015,2024-10-05,2024-10-05,203,155.0,169.82,Regular,2024-10-15,Completed
PO-2024-1123,SUP-015,PRD-009,2024-03-23,2024-03-23,274,155.0,154.09,Regular,2024-04-23,Completed
PO-2024-1124,SUP-001,PRD-015,2024-10-20,2024-10-20,198,155.0,156.8,Regular,2024-10-30,Pending
PO-2024-1125,SUP-008,PRD-017,2024-05-23,2024-05-23,179,105.0,115.32,Regular,2024-06-20,Cancelled
PO-2024-1126,SUP-001,PRD-019,2024-03-21,2024-03-21,262,80.0,80.91,Regular,2024-03-26,Completed
PO-2024-1127,SUP-010,PRD-029,2024-08-04,2024-08-04,293,220.0,224.23,Regular,2024-08-13,Completed
PO-2024-1128,SUP-012,PRD-018,2024-01-27,2024-01-27,393,120.0,121.46,Regular,2024-02-01,Completed
PO-2024-1129,SUP-001,PRD-019,2024-11-30,2024-11-30,354,80.0,80.27,Regular,2024-12-08,Completed
PO-2024-1130,SUP-006,PRD-029,2024-04-01,2024-04-01,425,220.0,220.0,Regular,2024-04-12,Completed
PO-2024-1131,SUP-013,PRD-028,2024-08-12,2024-08-12,250,95.0,95.72,Regular,2024-08-24,Completed
PO-2024-1132,SUP-010,PRD-023,2024-05-19,2024-05-19,117,25.0,29.32,Emergency,2024-05-25,Completed
PO-2024-1133,SUP-009,PRD-013,2024-02-09,2024-02-09,138,75.0,91.22,Emergency,2024-02-23,Completed
PO-2024-1134,SUP-003,PRD-011,2024-09-04,2024-09-04,266,85.0,96.19,Regular,2024-09-24,Completed
PO-2024-1135,SUP-008,PRD-020,2024-11-01,2024-11-01,266,95.0,104.02,Regular,2024-11-24,Completed
PO-2024-1136,SUP-005,PRD-021,2024-12-02,2024-12-02,362,35.0,34.71,Regular,2024-12-09,Completed
PO-2024-1137,SUP-010,PRD-029,2024-11-17,2024-11-17,219,220.0,218.12,Regular,2024-11-24,Completed
PO-2024-1138,SUP-012,PRD-015,2024-06-12,2024-06-12,482,155.0,155.0,Regular,2024-06-21,Completed
PO-2024-1139,SUP-013,PRD-021,2024-09-17,2024-09-17,277,35.0,35.65,Regular,2024-09-30,Completed
PO-2024-1140,SUP-004,PRD-020,2024-07-25,2024-07-25,397,95.0,94.97,Regular,2024-08-06,Completed
PO-2024-1141,SUP-001,PRD-022,2024-03-25,2024-03-25,278,30.0,30.25,Regular,2024-04-02,Pending
PO-2024-1142,SUP-001,PRD-029,2024-07-15,2024-07-15,350,220.0,221.41,Regular,2024-07-20,Completed
PO-2024-1143,SUP-011,PRD-004,2024-08-21,2024-08-21,175,65.0,77.92,Regular,2024-09-23,Completed
PO-2024-1144,SUP-001,PRD-008,2024-11-10,2024-11-10,210,210.0,254.12,Emergency,2024-11-20,Completed
PO-2024-1145,SUP-013,PRD-014,2024-08-30,2024-08-30,441,60.0,60.86,Regular,2024-09-15,Completed
PO-2024-1146,SUP-005,PRD-022,2024-11-21,2024-11-21,494,30.0,30.7,Regular,2024-11-29,Completed
PO-2024-1147,SUP-012,PRD-002,2024-02-12,2024-02-12,162,120.0,124.68,Regular,2024-02-17,Completed
PO-2024-1148,SUP-011,PRD-013,2024-03-05,2024-03-05,352,75.0,87.91,Regular,2024-04-03,Pending
PO-2024-1149,SUP-007,PRD-004,2024-03-16,2024-03-16,364,65.0,66.28,Regular,2024-03-25,Completed
PO-2024-1150,SUP-008,PRD-005,2024-04-04,2024-04-04,431,180.0,225.86,Emergency,2024-05-03,Pending
PO-2024-1151,SUP-010,PRD-025,2024-08-14,2024-08-14,232,28.0,28.25,Regular,2024-08-17,Completed
PO-2024-1152,SUP-011,PRD-018,2024-10-02,2024-10-02,134,120.0,144.74,Regular,2024-11-01,Completed
PO-2024-1153,SUP-009,PRD-026,2024-12-23,2024-12-23,442,38.0,37.3,Regular,2025-01-03,Completed
PO-2024-1154,SUP-006,PRD-019,2024-01-20,2024-01-20,185,80.0,81.76,Regular,2024-01-29,Completed
