snapshot_id,product_id,date_id,warehouse_id,snapshot_date,opening_stock,closing_stock,avg_stock_value,stock_age_days,is_dead_stock,holding_cost
INV-2024-01011,PRD-022,2024-03-31,WH-01,2024-03-31,1232,1316,38220.0,125.0,1,764.4
INV-2024-01012,PRD-022,2024-04-30,WH-01,2024-04-30,1316,1341,45211.97,125.0,1,904.24
INV-2024-01013,PRD-022,2024-05-31,WH-01,2024-05-31,1341,1314,47214.33,125.0,1,944.29
INV-2024-01014,PRD-022,2024-06-30,WH-01,2024-06-30,1314,1267,115146.0,56.0,1,965.23
INV-2024-01015,PRD-022,2024-07-31,WH-01,2024-07-31,1267,1342,39120.0,125.0,1,782.4
INV-2024-01016,PRD-022,2024-08-31,WH-01,2024-08-31,1342,1311,39780.0,125.0,1,795.6
INV-2024-01017,PRD-022,2024-09-30,WH-01,2024-09-30,1311,1310,39300.0,125.0,1,786.0
INV-2024-01018,PRD-022,2024-10-31,WH-01,2024-10-31,1310,1355,39960.0,125.0,1,799.2
INV-2024-01019,PRD-022,2024-11-30,WH-01,2024-11-30,1355,1409,41460.0,125.0,1,829.2
INV-2024-01020,PRD-022,2024-12-31,WH-01,2024-12-31,1409,1475,43260.0,125.0,1,865.2
INV-2024-01021,PRD-022,2024-01-31,WH-02,2024-01-31,3222,3177,115200.0,70.0,0,2304.0
INV-2024-01022,PRD-022,2024-02-29,WH-02,2024-02-29,3177,3165,115146.0,70.0,0,2283.12
INV-2024-01023,PRD-022,2024-03-31,WH-02,2024-03-31,3165,3229,115092.0,70.0,0,2301.84
INV-2024-01024,PRD-022,2024-04-30,WH-02,2024-04-30,3229,1234,134287.36,70.0,0,2685.75
INV-2024-01025,PRD-022,2024-05-31,WH-02,2024-05-31,3303,3270,145067.81,70.0,0,2901.36
INV-2024-01026,PRD-022,2024-06-30,WH-02,2024-06-30,3270,3362,136943.18,70.0,0,2738.86
INV-2024-01027,PRD-022,2024-07-31,WH-02,2024-07-31,3362,3337,120600.0,70.0,0,2412.0
INV-2024-01028,PRD-022,2024-08-31,WH-02,2024-08-31,3337,3294,119376.0,70.0,0,2387.52
INV-2024-01029,PRD-022,2024-09-30,WH-02,2024-09-30,3294,3343,119448.0,70.0,0,2388.96
INV-2024-01030,PRD-022,2024-10-31,WH-02,2024-10-31,3343,3379,120996.0,70.0,0,2419.92
INV-2024-01031,PRD-022,2024-11-30,WH-02,2024-11-30,3379,3370,121464.0,56.0,0,2429.28
INV-2024-01032,PRD-022,2024-12-31,WH-02,2024-12-31,3370,3333,120672.0,70.0,0,2413.44
INV-2024-01033,PRD-022,2024-01-31,WH-03,2024-01-31,3863,3853,162036.0,41.0,0,3240.72
INV-2024-01034,PRD-022,2024-02-29,WH-03,2024-02-29,3853,3864,162036.0,41.0,0,3240.72
INV-2024-01035,PRD-022,2024-03-31,WH-03,2024-03-31,3864,3873,162456.0,41.0,0,3249.12
INV-2024-01036,PRD-022,2024-04-30,WH-03,2024-04-30,3873,3947,195267.61,41.0,0,3905.35
INV-2024-01037,PRD-022,2024-05-31,WH-03,2024-05-31,3947,3980,115146.0,41.0,0,4057.61
INV-2024-01038,PRD-022,2024-06-30,WH-03,2024-06-30,3980,3999,206194.56,41.0,0,4123.89
INV-2024-01039,PRD-022,2024-07-31,WH-03,2024-07-31,3999,4037,168756.0,41.0,0,3375.12
INV-2024-01040,PRD-022,2024-08-31,WH-03,2024-08-31,4037,4014,169092.0,41.0,0,3381.84
INV-2024-01041,PRD-022,2024-09-30,WH-03,2024-09-30,4014,4029,168924.0,41.0,0,3378.48
INV-2024-01042,PRD-022,2024-10-31,WH-03,2024-10-31,4029,3983,168252.0,41.0,0,3365.04
INV-2024-01043,PRD-022,2024-11-30,WH-03,2024-11-30,3983,3977,167160.0,41.0,0,3343.2
INV-2024-01044,PRD-022,2024-12-31,WH-03,2024-12-31,3977,3973,166950.0,41.0,0,3339.0
INV-2024-01045,PRD-022,2024-01-31,WH-04,2024-01-31,1819,1782,91800.0,100.0,1,1836.0
INV-2024-01046,PRD-022,2024-02-29,WH-04,2024-02-29,1782,1811,91596.0,100.0,1,1831.92
INV-2024-01047,PRD-022,2024-03-31,WH-04,2024-03-31,1811,1853,93432.0,100.0,1,1868.64
INV-2024-01048,PRD-022,2024-04-30,WH-04,2024-04-30,1853,1812,115283.7,100.0,1,2305.67
INV-2024-01049,PRD-022,2024-05-31,WH-04,2024-05-31,1812,1866,111250.4,100.0,1,2225.01
INV-2024-01050,PRD-022,2024-06-30,WH-04,2024-06-30,1866,1835,114878.38,100.0,1,2297.57
INV-2024-01051,PRD-022,2024-07-31,WH-04,2024-07-31,1835,1785,92310.0,100.0,1,1846.2
INV-2024-01052,PRD-022,2024-08-31,WH-04,2024-08-31,1785,1791,91188.0,100.0,1,1823.76
INV-2024-01053,PRD-022,2024-09-30,WH-04,2024-09-30,1791,1804,91698.0,100.0,1,1833.96
INV-2024-01054,PRD-022,2024-10-31,WH-04,2024-10-31,1804,1871,115146.0,100.0,1,1874.76
INV-2024-01055,PRD-022,2024-11-30,WH-04,2024-11-30,1871,1848,94860.0,100.0,1,1897.2
INV-2024-01056,PRD-022,2024-12-31,WH-04,2024-12-31,1848,1918,96033.0,100.0,1,1920.66
INV-2024-01057,PRD-023,2024-01-31,WH-01,2024-01-31,3020,3018,75475.0,51.0,0,1509.5
INV-2024-01058,PRD-023,2024-02-29,WH-01,2024-02-29,3018,3087,76300.0,51.0,0,1526.0
INV-2024-01059,PRD-023,2024-03-31,WH-01,2024-03-31,3087,3080,77100.0,51.0,0,1542.0
INV-2024-01060,PRD-023,2024-04-30,WH-01,2024-04-30,3080,3085,93775.31,51.0,0,1875.51
INV-2024-01061,PRD-023,2024-05-31,WH-01,2024-05-31,3085,3168,89182.3,51.0,0,1783.65
INV-2024-01062,PRD-023,2024-06-30,WH-01,2024-06-30,3168,3265,92777.57,51.0,0,1855.55
INV-2024-01063,PRD-023,2024-07-31,WH-01,2024-07-31,3265,3344,82600.0,51.0,0,1652.0
INV-2024-01064,PRD-023,2024-08-31,WH-01,2024-08-31,3344,3330,83425.0,51.0,0,1668.5
INV-2024-01065,PRD-023,2024-09-30,WH-01,2024-09-30,3330,3299,82850.0,51.0,0,1657.0
INV-2024-01066,PRD-023,2024-10-31,WH-01,2024-10-31,3299,3274,82150.0,51.0,0,1643.0
INV-2024-01067,PRD-023,2024-11-30,WH-01,2024-11-30,3274,3252,81575.0,51.0,0,1631.5
INV-2024-01068,PRD-023,2024-12-31,WH-01,2024-12-31,3252,3202,80675.0,51.0,0,1613.5
INV-2024-01069,PRD-023,2024-01-31,WH-02,2024-01-31,3732,3740,112080.0,160.0,1,2241.6
INV-2024-01070,PRD-023,2024-02-29,WH-02,2024-02-29,3740,3758,112470.0,160.0,1,2249.4
INV-2024-01071,PRD-023,2024-03-31,WH-02,2024-03-31,3758,3719,112140.0,160.0,1,2242.8
INV-2024-01072,PRD-023,2024-04-30,WH-02,2024-04-30,3719,3688,144158.87,160.0,1,2883.18
INV-2024-01073,PRD-023,2024-05-31,WH-02,2024-05-31,3688,3680,121956.16,160.0,1,2439.12
INV-2024-01074,PRD-023,2024-06-30,WH-02,2024-06-30,3680,3679,142926.0,160.0,1,2858.52
INV-2024-01075,PRD-023,2024-07-31,WH-02,2024-07-31,3679,3667,110190.0,160.0,1,2203.8
INV-2024-01076,PRD-023,2024-08-31,WH-02,2024-08-31,3667,3654,109800.0,160.0,1,2196.0
INV-2024-01077,PRD-023,2024-09-30,WH-02,2024-09-30,3654,3687,110100.0,160.0,1,2202.0
INV-2024-01078,PRD-023,2024-10-31,WH-02,2024-10-31,3687,3764,111780.0,160.0,1,2235.6
INV-2024-01079,PRD-023,2024-11-30,WH-02,2024-11-30,3764,3839,114060.0,160.0,1,2281.2
INV-2024-01080,PRD-023,2024-12-31,WH-02,2024-12-31,3839,3833,115080.0,160.0,1,2301.6
INV-2024-01081,PRD-023,2024-01-31,WH-03,2024-01-31,4193,4266,148050.0,140.0,1,2961.0
INV-2024-01082,PRD-023,2024-02-29,WH-03,2024-02-29,4266,4334,150500.0,140.0,1,3010.0
INV-2024-01083,PRD-023,2024-03-31,WH-03,2024-03-31,4334,4291,150920.0,140.0,1,3018.4
INV-2024-01084,PRD-023,2024-04-30,WH-03,2024-04-30,4291,4325,168689.67,140.0,1,3373.79
INV-2024-01085,PRD-023,2024-05-31,WH-03,2024-05-31,4325,4282,144158.87,140.0,1,3408.18
INV-2024-01086,PRD-023,2024-06-30,WH-03,2024-06-30,4282,4333,192037.7,140.0,1,3840.75
INV-2024-01087,PRD-023,2024-07-31,WH-03,2024-07-31,4333,4368,152250.0,140.0,1,3045.0
INV-2024-01088,PRD-023,2024-08-31,WH-03,2024-08-31,4368,4351,152600.0,140.0,1,3052.0
INV-2024-01089,PRD-023,2024-09-30,WH-03,2024-09-30,4351,4355,152355.0,140.0,1,3047.1
INV-2024-01090,PRD-023,2024-10-31,WH-03,2024-10-31,4355,4423,153615.0,140.0,1,3072.3
INV-2024-01091,PRD-023,2024-11-30,WH-03,2024-11-30,4423,4486,155890.0,56.0,1,3117.8
INV-2024-01092,PRD-023,2024-12-31,WH-03,2024-12-31,4486,4580,158655.0,140.0,1,3173.1
INV-2024-01093,PRD-023,2024-01-31,WH-04,2024-01-31,5652,5677,240720.0,51.0,0,4814.4
INV-2024-01094,PRD-023,2024-02-29,WH-04,2024-02-29,5677,5698,241740.0,51.0,0,4834.8
INV-2024-01095,PRD-023,2024-03-31,WH-04,2024-03-31,5698,5736,242972.5,51.0,0,4859.45
INV-2024-01096,PRD-023,2024-04-30,WH-04,2024-04-30,5736,5731,312839.94,51.0,0,6256.8
INV-2024-01097,PRD-023,2024-05-31,WH-04,2024-05-31,5731,5681,277215.96,51.0,0,5544.32
INV-2024-01098,PRD-023,2024-06-30,WH-04,2024-06-30,5681,5772,286860.27,51.0,0,5737.21
INV-2024-01099,PRD-023,2024-07-31,WH-04,2024-07-31,5772,5790,245692.5,51.0,0,4913.85
INV-2024-01100,PRD-023,2024-08-31,WH-04,2024-08-31,5790,5844,247222.5,51.0,0,4944.45
INV-2024-01101,PRD-023,2024-09-30,WH-04,2024-09-30,5844,5883,249220.0,51.0,0,4984.4
INV-2024-01102,PRD-023,2024-10-31,WH-04,2024-10-31,5883,5895,250282.5,51.0,0,5005.65
INV-2024-01103,PRD-023,2024-11-30,WH-04,2024-11-30,5895,5917,251005.0,51.0,0,5020.1
INV-2024-01104,PRD-023,2024-12-31,WH-04,2024-12-31,5917,5955,252280.0,51.0,0,5045.6
INV-2024-01105,PRD-024,2024-01-31,WH-01,2024-01-31,2380,2406,95720.0,77.0,0,1914.4
INV-2024-01106,PRD-024,2024-02-29,WH-01,2024-02-29,2406,2423,96560.0,77.0,0,1931.2
INV-2024-01107,PRD-024,2024-03-31,WH-01,2024-03-31,2423,2470,97840.0,77.0,0,1956.8
INV-2024-01108,PRD-024,2024-04-30,WH-01,2024-04-30,2470,2544,125654.67,77.0,0,2513.09
INV-2024-01109,PRD-024,2024-05-31,WH-01,2024-05-31,2544,2625,127496.49,77.0,0,2549.93
INV-2024-01110,PRD-024,2024-06-30,WH-01,2024-06-30,2625,2656,134701.06,77.0,0,2694.02
INV-2024-01111,PRD-024,2024-07-31,WH-01,2024-07-31,2656,2628,105680.0,77.0,0,2113.6
INV-2024-01112,PRD-024,2024-08-31,WH-01,2024-08-31,2628,2660,105760.0,77.0,0,2115.2
INV-2024-01113,PRD-024,2024-09-30,WH-01,2024-09-30,2660,2718,107560.0,77.0,0,2151.2
INV-2024-01114,PRD-024,2024-10-31,WH-01,2024-10-31,2718,2742,109200.0,77.0,0,2184.0
INV-2024-01115,PRD-024,2024-11-30,WH-01,2024-11-30,2742,2820,111240.0,77.0,0,2224.8
INV-2024-01116,PRD-024,2024-12-31,WH-01,2024-12-31,2820,2857,113520.0,77.0,0,2270.4
INV-2024-01117,PRD-024,2024-01-31,WH-02,2024-01-31,2344,2436,114720.0,161.0,1,2294.4
INV-2024-01118,PRD-024,2024-02-29,WH-02,2024-02-29,2436,2450,117264.0,161.0,1,2345.28
INV-2024-01119,PRD-024,2024-03-31,WH-02,2024-03-31,2450,2475,118176.0,161.0,1,2363.52
INV-2024-01120,PRD-024,2024-04-30,WH-02,2024-04-30,2475,2567,149940.22,161.0,1,2998.8
INV-2024-01121,PRD-024,2024-05-31,WH-02,2024-05-31,2567,2576,149344.72,161.0,1,2986.89
INV-2024-01122,PRD-024,2024-06-30,WH-02,2024-06-30,2576,2574,149449.38,161.0,1,2988.99
INV-2024-01123,PRD-024,2024-07-31,WH-02,2024-07-31,2574,2558,123168.0,56.0,1,2463.36
INV-2024-01124,PRD-024,2024-08-31,WH-02,2024-08-31,2558,2609,124032.0,161.0,1,2480.64
INV-2024-01125,PRD-024,2024-09-30,WH-02,2024-09-30,2609,2569,124272.0,161.0,1,2485.44
INV-2024-01126,PRD-024,2024-10-31,WH-02,2024-10-31,2569,2617,124464.0,161.0,1,2489.28
INV-2024-01127,PRD-024,2024-11-30,WH-02,2024-11-30,2617,2676,127008.0,161.0,1,2540.16
INV-2024-01128,PRD-024,2024-12-31,WH-02,2024-12-31,2676,1234,129024.0,161.0,1,2580.48
INV-2024-01129,PRD-024,2024-01-31,WH-03,2024-01-31,1866,1900,105448.0,13.0,0,2108.96
INV-2024-01130,PRD-024,2024-02-29,WH-03,2024-02-29,1900,1875,105728.0,13.0,0,2114.56
INV-2024-01131,PRD-024,2024-03-31,WH-03,2024-03-31,1875,1896,105616.0,13.0,0,2112.32
INV-2024-01132,PRD-024,2024-04-30,WH-03,2024-04-30,1896,1893,124032.0,13.0,0,2692.82
INV-2024-01133,PRD-024,2024-05-31,WH-03,2024-05-31,1893,1959,136195.52,13.0,0,2723.91
INV-2024-01134,PRD-024,2024-06-30,WH-03,2024-06-30,1959,1920,122741.3,13.0,0,2454.83
INV-2024-01135,PRD-024,2024-07-31,WH-03,2024-07-31,1920,1917,107408.0,13.0,0,2148.16
INV-2024-01136,PRD-024,2024-08-31,WH-03,2024-08-31,1917,1903,106960.0,13.0,0,2139.2
INV-2024-01137,PRD-024,2024-09-30,WH-03,2024-09-30,1903,1896,106400.0,13.0,0,2128.0
INV-2024-01138,PRD-024,2024-10-31,WH-03,2024-10-31,1896,1860,105168.0,13.0,0,2103.36
INV-2024-01139,PRD-024,2024-11-30,WH-03,2024-11-30,1860,1852,103936.0,13.0,0,2078.72
INV-2024-01140,PRD-024,2024-12-31,WH-03,2024-12-31,1852,1888,104720.0,13.0,0,2094.4
INV-2024-01141,PRD-024,2024-01-31,WH-04,2024-01-31,2024,1994,136612.0,47.0,0,2732.24
INV-2024-01142,PRD-024,2024-02-29,WH-04,2024-02-29,1994,2050,137496.0,47.0,0,2749.92
INV-2024-01143,PRD-024,2024-03-31,WH-04,2024-03-31,2050,2079,140352.0,47.0,0,2807.04
INV-2024-01144,PRD-024,2024-04-30,WH-04,2024-04-30,2079,2075,157373.07,47.0,0,3147.46
INV-2024-01145,PRD-024,2024-05-31,WH-04,2024-05-31,2075,2167,165674.19,47.0,0,3313.48
INV-2024-01146,PRD-024,2024-06-30,WH-04,2024-06-30,2167,2167,163867.75,47.0,0,3277.36
INV-2024-01147,PRD-024,2024-07-31,WH-04,2024-07-31,2167,2137,146336.0,47.0,0,2926.72
INV-2024-01148,PRD-024,2024-08-31,WH-04,2024-08-31,2137,2227,148376.0,47.0,0,2967.52
INV-2024-01149,PRD-024,2024-09-30,WH-04,2024-09-30,2227,2195,150348.0,47.0,0,3006.96
INV-2024-01150,PRD-024,2024-10-31,WH-04,2024-10-31,2195,2178,148648.0,47.0,0,2972.96
INV-2024-01151,PRD-024,2024-11-30,WH-04,2024-11-30,2178,2205,149056.0,47.0,0,2981.12
INV-2024-01152,PRD-024,2024-12-31,WH-04,2024-12-31,2205,2279,152456.0,47.0,0,3049.12
INV-2024-01153,PRD-025,2024-01-31,WH-01,2024-01-31,2392,2376,66752.0,56.0,0,1335.04
INV-2024-01154,PRD-025,2024-02-29,WH-01,2024-02-29,2376,2461,67704.0,56.0,0,1354.08
INV-2024-01155,PRD-025,2024-03-31,WH-01,2024-03-31,2461,2554,70224.0,56.0,0,1404.48
INV-2024-01156,PRD-025,2024-04-30,WH-01,2024-04-30,2554,2609,88350.54,56.0,0,1767.01
INV-2024-01157,PRD-025,2024-05-31,WH-01,2024-05-31,2609,2704,87752.83,56.0,0,1755.06
INV-2024-01158,PRD-025,2024-06-30,WH-01,2024-06-30,2704,2730,89975.83,56.0,0,1799.52
INV-2024-01159,PRD-025,2024-07-31,WH-01,2024-07-31,2730,2768,76972.0,56.0,0,1539.44
INV-2024-01160,PRD-025,2024-08-31,WH-01,2024-08-31,2768,2811,78120.0,56.0,0,1562.4
INV-2024-01161,PRD-025,2024-09-30,WH-01,2024-09-30,2811,2767,78092.0,56.0,0,1561.84
INV-2024-01162,PRD-025,2024-10-31,WH-01,2024-10-31,2767,2811,78092.0,56.0,0,1561.84
INV-2024-01163,PRD-025,2024-11-30,WH-01,2024-11-30,2811,2868,79520.0,56.0,0,1590.4
INV-2024-01164,PRD-025,2024-12-31,WH-01,2024-12-31,2868,2891,80640.0,56.0,0,1612.8
INV-2024-01165,PRD-025,2024-01-31,WH-02,2024-01-31,3199,3190,107318.4,35.0,0,2146.37
INV-2024-01166,PRD-025,2024-02-29,WH-02,2024-02-29,3190,3175,106915.2,35.0,0,2138.3
INV-2024-01167,PRD-025,2024-03-31,WH-02,2024-03-31,3175,3208,107251.2,35.0,0,2145.02
INV-2024-01168,PRD-025,2024-04-30,WH-02,2024-04-30,3208,3275,137383.87,56.0,0,2747.68
INV-2024-01169,PRD-025,2024-05-31,WH-02,2024-05-31,3275,3353,130803.53,35.0,0,2616.07
INV-2024-01170,PRD-025,2024-06-30,WH-02,2024-06-30,3353,3408,127475.64,35.0,0,2549.51
INV-2024-01171,PRD-025,2024-07-31,WH-02,2024-07-31,3408,3498,116020.8,35.0,0,2320.42
INV-2024-01172,PRD-025,2024-08-31,WH-02,2024-08-31,3498,3566,118675.2,35.0,0,2373.5
INV-2024-01173,PRD-025,2024-09-30,WH-02,2024-09-30,3566,3665,121497.6,35.0,0,2429.95
INV-2024-01174,PRD-025,2024-10-31,WH-02,2024-10-31,3665,3732,124252.8,35.0,0,2485.06
INV-2024-01175,PRD-025,2024-11-30,WH-02,2024-11-30,3732,3702,124891.2,35.0,0,2497.82
INV-2024-01176,PRD-025,2024-12-31,WH-02,2024-12-31,3702,3788,125832.0,35.0,0,2516.64
INV-2024-01177,PRD-025,2024-01-31,WH-03,2024-01-31,988,1059,40140.8,19.0,0,802.82
INV-2024-01178,PRD-025,2024-02-29,WH-03,2024-02-29,1059,1129,42884.8,19.0,0,857.7
INV-2024-01179,PRD-025,2024-03-31,WH-03,2024-03-31,1129,1203,45707.2,19.0,0,914.14
INV-2024-01180,PRD-025,2024-04-30,WH-03,2024-04-30,1203,1224,59675.83,19.0,0,1193.52
INV-2024-01181,PRD-025,2024-05-31,WH-03,2024-05-31,1224,1222,55006.95,19.0,0,1100.14
INV-2024-01182,PRD-025,2024-06-30,WH-03,2024-06-30,1222,1208,55268.11,19.0,0,1105.36
INV-2024-01183,PRD-025,2024-07-31,WH-03,2024-07-31,1208,1176,46726.4,19.0,0,934.53
INV-2024-01184,PRD-025,2024-08-31,WH-03,2024-08-31,1176,1225,47040.0,19.0,0,940.8
INV-2024-01185,PRD-025,2024-09-30,WH-03,2024-09-30,1225,1234,106915.2,19.0,0,964.32
INV-2024-01186,PRD-025,2024-10-31,WH-03,2024-10-31,1234,1272,49117.6,19.0,0,982.35
INV-2024-01187,PRD-025,2024-11-30,WH-03,2024-11-30,1272,1367,51744.0,19.0,0,1034.88
INV-2024-01188,PRD-025,2024-12-31,WH-03,2024-12-31,1367,1463,55468.0,19.0,0,1109.36
INV-2024-01189,PRD-025,2024-01-31,WH-04,2024-01-31,3479,3497,166028.8,59.0,0,3320.58
INV-2024-01190,PRD-025,2024-02-29,WH-04,2024-02-29,3497,3495,166409.6,59.0,0,3328.19
INV-2024-01191,PRD-025,2024-03-31,WH-04,2024-03-31,3495,3552,167742.4,59.0,0,3354.85
INV-2024-01192,PRD-025,2024-04-30,WH-04,2024-04-30,3552,3620,206039.4,59.0,0,4120.79
INV-2024-01193,PRD-025,2024-05-31,WH-04,2024-05-31,3620,3719,192987.09,59.0,0,3859.74
INV-2024-01194,PRD-025,2024-06-30,WH-04,2024-06-30,3719,3811,205388.07,59.0,0,4107.76
INV-2024-01195,PRD-025,2024-07-31,WH-04,2024-07-31,3811,3771,180451.6,59.0,0,3609.03
INV-2024-01196,PRD-025,2024-08-31,WH-04,2024-08-31,3771,3858,181546.4,59.0,0,3630.93
INV-2024-01197,PRD-025,2024-09-30,WH-04,2024-09-30,3858,3885,184307.2,59.0,0,3686.14
INV-2024-01198,PRD-025,2024-10-31,WH-04,2024-10-31,3885,3911,185544.8,59.0,0,3710.9
INV-2024-01199,PRD-025,2024-11-30,WH-04,2024-11-30,3911,3862,184973.6,59.0,0,3699.47
INV-2024-01200,PRD-025,2024-12-31,WH-04,2024-12-31,3862,3875,184116.8,59.0,0,3682.34
INV-2024-01201,PRD-026,2024-01-31,WH-01,2024-01-31,1897,1971,73492.0,175.0,1,1469.84
INV-2024-01202,PRD-026,2024-02-29,WH-01,2024-02-29,1971,1234,74404.0,175.0,1,1488.08
INV-2024-01203,PRD-026,2024-03-31,WH-01,2024-03-31,1944,1939,73796.0,175.0,1,1475.92
INV-2024-01204,PRD-026,2024-04-30,WH-01,2024-04-30,1939,1907,102356.8,175.0,1,1783.95
INV-2024-01205,PRD-026,2024-05-31,WH-01,2024-05-31,1907,1958,89250.17,175.0,1,1785.0
INV-2024-01206,PRD-026,2024-06-30,WH-01,2024-06-30,1958,2016,84255.93,175.0,1,1685.12
INV-2024-01207,PRD-026,2024-07-31,WH-01,2024-07-31,2016,2062,77482.0,175.0,1,1549.64
INV-2024-01208,PRD-026,2024-08-31,WH-01,2024-08-31,2062,2142,79876.0,175.0,1,1597.52
INV-2024-01209,PRD-026,2024-09-30,WH-01,2024-09-30,2142,2164,81814.0,175.0,1,1636.28
INV-2024-01210,PRD-026,2024-10-31,WH-01,2024-10-31,2164,2249,83828.0,175.0,1,1676.56
INV-2024-01211,PRD-026,2024-11-30,WH-01,2024-11-30,2249,2295,86336.0,175.0,1,1726.72
INV-2024-01212,PRD-026,2024-12-31,WH-01,2024-12-31,2295,2367,88578.0,175.0,1,1771.56
INV-2024-01213,PRD-026,2024-01-31,WH-02,2024-01-31,1160,1169,53078.4,158.0,1,1061.57
INV-2024-01214,PRD-026,2024-02-29,WH-02,2024-02-29,1169,1248,55084.8,56.0,1,1101.7
INV-2024-01215,PRD-026,2024-03-31,WH-02,2024-03-31,1248,1202,55860.0,158.0,1,1117.2
INV-2024-01216,PRD-026,2024-04-30,WH-02,2024-04-30,1202,1178,66638.02,158.0,1,1332.76
INV-2024-01217,PRD-026,2024-05-31,WH-02,2024-05-31,1178,1135,67263.39,158.0,1,1345.27
INV-2024-01218,PRD-026,2024-06-30,WH-02,2024-06-30,1135,1134,63915.42,56.0,1,1278.31
INV-2024-01219,PRD-026,2024-07-31,WH-02,2024-07-31,1134,1127,51528.0,158.0,1,1030.56
INV-2024-01220,PRD-026,2024-08-31,WH-02,2024-08-31,1127,1201,53078.4,158.0,1,1061.57
INV-2024-01221,PRD-026,2024-09-30,WH-02,2024-09-30,1201,1208,54902.4,158.0,1,1098.05
INV-2024-01222,PRD-026,2024-10-31,WH-02,2024-10-31,1208,1160,102356.8,158.0,1,1079.81
INV-2024-01223,PRD-026,2024-11-30,WH-02,2024-11-30,1160,1195,53716.8,158.0,1,1074.34
INV-2024-01224,PRD-026,2024-12-31,WH-02,2024-12-31,1195,1214,102356.8,158.0,1,1098.05
INV-2024-01225,PRD-026,2024-01-31,WH-03,2024-01-31,1932,1916,102356.8,134.0,1,2047.14
INV-2024-01226,PRD-026,2024-02-29,WH-03,2024-02-29,1916,1963,103208.0,56.0,1,2064.16
INV-2024-01227,PRD-026,2024-03-31,WH-03,2024-03-31,1963,1942,103846.4,134.0,1,2076.93
INV-2024-01228,PRD-026,2024-04-30,WH-03,2024-04-30,1942,2007,116781.67,134.0,1,2335.63
INV-2024-01229,PRD-026,2024-05-31,WH-03,2024-05-31,2007,2000,119166.83,134.0,1,2383.34
INV-2024-01230,PRD-026,2024-06-30,WH-03,2024-06-30,2000,2026,131400.54,134.0,1,2628.01
INV-2024-01231,PRD-026,2024-07-31,WH-03,2024-07-31,2026,2022,107676.8,134.0,1,2153.54
INV-2024-01232,PRD-026,2024-08-31,WH-03,2024-08-31,2022,2026,107676.8,134.0,1,2153.54
INV-2024-01233,PRD-026,2024-09-30,WH-03,2024-09-30,2026,2081,109272.8,134.0,1,2185.46
INV-2024-01234,PRD-026,2024-10-31,WH-03,2024-10-31,2081,2151,112571.2,134.0,1,2251.42
INV-2024-01235,PRD-026,2024-11-30,WH-03,2024-11-30,2151,2155,102356.8,134.0,1,2290.79
INV-2024-01236,PRD-026,2024-12-31,WH-03,2024-12-31,2155,2248,117146.4,134.0,1,2342.93
INV-2024-01237,PRD-026,2024-01-31,WH-04,2024-01-31,2781,2866,182430.4,106.0,1,3648.61
INV-2024-01238,PRD-026,2024-02-29,WH-04,2024-02-29,2866,2818,183593.2,106.0,1,3671.86
INV-2024-01239,PRD-026,2024-03-31,WH-04,2024-03-31,2818,2911,185014.4,106.0,1,3700.29
INV-2024-01240,PRD-026,2024-04-30,WH-04,2024-04-30,2911,2890,214865.57,106.0,1,4297.31
INV-2024-01241,PRD-026,2024-05-31,WH-04,2024-05-31,2890,2931,243410.46,106.0,1,4868.21
INV-2024-01242,PRD-026,2024-06-30,WH-04,2024-06-30,2931,2998,248628.88,106.0,1,4972.58
INV-2024-01243,PRD-026,2024-07-31,WH-04,2024-07-31,2998,1234,102356.8,106.0,1,3907.01
INV-2024-01244,PRD-026,2024-08-31,WH-04,2024-08-31,3051,3108,198968.0,106.0,1,3979.36
INV-2024-01245,PRD-026,2024-09-30,WH-04,2024-09-30,3108,3122,201229.0,106.0,1,4024.58
INV-2024-01246,PRD-026,2024-10-31,WH-04,2024-10-31,3122,3192,203942.2,106.0,1,4078.84
INV-2024-01247,PRD-026,2024-11-30,WH-04,2024-11-30,3192,3171,205557.2,106.0,1,4111.14
INV-2024-01248,PRD-026,2024-12-31,WH-04,2024-12-31,3171,3269,208012.0,106.0,1,4160.24
INV-2024-01249,PRD-027,2024-01-31,WH-01,2024-01-31,1377,1358,75240.0,112.0,1,1504.8
INV-2024-01250,PRD-027,2024-02-29,WH-01,2024-02-29,1358,1323,73700.0,112.0,1,1474.0
INV-2024-01251,PRD-027,2024-03-31,WH-01,2024-03-31,1323,1310,72380.0,112.0,1,1447.6
INV-2024-01252,PRD-027,2024-04-30,WH-01,2024-04-30,1310,1401,83792.85,112.0,1,1675.86
INV-2024-01253,PRD-027,2024-05-31,WH-01,2024-05-31,1401,1464,92018.06,112.0,1,1840.36
INV-2024-01254,PRD-027,2024-06-30,WH-01,2024-06-30,1464,1518,91642.93,56.0,1,1832.86
INV-2024-01255,PRD-027,2024-07-31,WH-01,2024-07-31,1518,1542,84150.0,112.0,1,1683.0
INV-2024-01256,PRD-027,2024-08-31,WH-01,2024-08-31,1542,1558,92018.06,112.0,1,1705.0
INV-2024-01257,PRD-027,2024-09-30,WH-01,2024-09-30,1558,1562,85800.0,112.0,1,1716.0
INV-2024-01258,PRD-027,2024-10-31,WH-01,2024-10-31,1562,1517,84700.0,112.0,1,1694.0
INV-2024-01259,PRD-027,2024-11-30,WH-01,2024-11-30,1517,1616,86130.0,112.0,1,1722.6
